,Taxonomic_rank,Taxon,Reference_genome_in_phylum,Distance_to_closest,Precision,Recall,F1,Method
2398,phylum,1936987,4,0.0975502,0.5585526790810845,0.2827255876598474,0.3754174179652766,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2399,species,1936987,4,0.0975502,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2400,superkingdom,1936987,4,0.0975502,0.9915981031266218,0.42819076861045513,0.5981032417795654,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2401,class,1293497,16,0.0935822,0.04105004442762639,0.01624283556120697,0.023271749048149395,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2402,family,1293497,16,0.0935822,0.042338600915625586,0.016049559400533712,0.02327182523052171,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2403,genus,1293497,16,0.0935822,0.04277229878342925,0.015988105660810176,0.0232718504754901,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2404,order,1293497,16,0.0935822,0.041931520729698454,0.016108842417330068,0.023271801350937708,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2405,phylum,1293497,16,0.0935822,0.04478506163823203,0.018870306086279518,0.026548431318679455,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2406,species,1293497,16,0.0935822,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2407,superkingdom,1293497,16,0.0935822,0.8249043378244875,0.28460767623397737,0.42319864541450025,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2408,class,1224,2975,0.217158,0.09591391695709651,0.06484278703993938,0.07737081792172722,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2409,family,1224,2975,0.217158,0.01076569020916422,0.006681837988020666,0.00824109770803125,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2410,genus,1224,2975,0.217158,0.01089015151085458,0.006634774872801083,0.008241118556683823,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2411,order,1224,2975,0.217158,0.08457864732530479,0.05119000441707498,0.06377410991511874,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2412,phylum,1224,2975,0.217158,0.36384423490720474,0.2174102059378097,0.2721771520221102,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2413,species,1224,2975,0.217158,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2414,superkingdom,1224,2975,0.217158,0.9769605809321052,0.46490962021337656,0.6300084740518015,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2415,class,1224,2975,0.145992,0.35929768536350215,0.12362471393617853,0.18395151634227247,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2416,family,1224,2975,0.145992,0.002485861660253644,0.0007902639480025557,0.001195624929786356,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2417,genus,1224,2975,0.145992,0.0025461489480928397,0.0007843598641519384,0.0011956843434845947,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2418,order,1224,2975,0.145992,0.0024285107143291176,0.0007962417388334577,0.0011955669696223981,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2419,phylum,1224,2975,0.145992,0.7376892506726577,0.23865781419015525,0.3606371284707145,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2420,species,1224,2975,0.145992,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2421,superkingdom,1224,2975,0.145992,0.9927345724426487,0.31224535814293836,0.47506383742614167,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2422,class,203682,63,0.316458,0.16455209518978076,0.029529969809481676,0.05007127316677934,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2423,family,203682,63,0.316458,0.1407144265436013,0.024603599091667625,0.04188136069235347,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2424,genus,203682,63,0.316458,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2425,order,203682,63,0.316458,0.16748238041554192,0.029417832944290456,0.05004279467386496,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2426,phylum,203682,63,0.316458,0.167920270620609,0.030890568512567138,0.05217916438608557,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2427,species,203682,63,0.316458,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2428,superkingdom,203682,63,0.316458,0.9795972201393042,0.1676676450413686,0.2863250367887432,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2429,class,1224,2975,0.260468,0.16709159576624572,0.0721861869065014,0.1008133806729575,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2430,family,1224,2975,0.260468,0.00024916529613337057,0.00010728462609005801,0.00014589499961191793,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2431,genus,1224,2975,0.260468,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2432,order,1224,2975,0.260468,0.040998918473601945,0.017684853364641987,0.024706534905024603,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2433,phylum,1224,2975,0.260468,0.41095890392681067,0.17295921229190436,0.24345163842359774,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2434,species,1224,2975,0.260468,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2435,superkingdom,1224,2975,0.260468,0.9802666230478274,0.3655485040245469,0.5325134601697143,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2436,class,203682,63,0.260468,0.005757432745863679,0.0010867047902148993,0.0018256504808480264,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2437,family,203682,63,0.260468,0.0017732243111287318,0.00031839247173057054,0.000537282796709387,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2438,genus,203682,63,0.260468,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2439,order,203682,63,0.260468,0.0023334953793548905,0.00042548665028091216,0.000717138010851077,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2440,phylum,203682,63,0.260468,0.051730288929958713,0.010350673684241871,0.017247061980098632,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2441,species,203682,63,0.260468,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2442,superkingdom,203682,63,0.260468,0.9831414465599166,0.17987722304777506,0.3041107375797072,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2443,class,1224,2975,0.273138,0.5003556768807903,0.1589265850669274,0.24122782454807862,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2444,family,1224,2975,0.273138,0.0006001320286862317,0.00019994401563563322,0.0002962507250230642,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2445,genus,1224,2975,0.273138,0.0006275100397668738,0.00019707928495751376,0.00029635948190867816,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2446,order,1224,2975,0.273138,0.0582221960764807,0.01957066966455938,0.029290627169198582,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2447,phylum,1224,2975,0.273138,0.74272849563051,0.23260827278387441,0.354263320719955,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2448,species,1224,2975,0.273138,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2449,superkingdom,1224,2975,0.273138,0.9914424213536592,0.3014256924983569,0.46229604357426785,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2450,class,1224,2975,0.140992,0.42497899211821016,0.28335166311482396,0.34000167381594243,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2451,family,1224,2975,0.140992,0.18512696909248422,0.12229452210016739,0.1472849389968998,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2452,genus,1224,2975,0.140992,0.1571690185797806,0.10133117256596105,0.12321464676610552,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2453,order,1224,2975,0.140992,0.18496676318903468,0.12690022916719673,0.1505229639395304,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2454,phylum,1224,2975,0.140992,0.7778130224413711,0.4574641293617136,0.576095293467548,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2455,species,1224,2975,0.140992,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2456,superkingdom,1224,2975,0.140992,0.9952709573574355,0.5443867959178303,0.7038042673730263,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2457,class,1224,2975,0.240141,0.5466122054076827,0.19875244614922552,0.2915057889153488,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2458,family,1224,2975,0.240141,0.015700934571054242,0.006095032754354624,0.008777203877861918,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2459,genus,1224,2975,0.240141,0.01629802094556349,0.006009566247085244,0.008777296194546405,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2460,order,1224,2975,0.240141,0.015290201781105574,0.006159260887403,0.008777138854372674,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2461,phylum,1224,2975,0.240141,0.7700949941678412,0.27358720161705785,0.40373614995796364,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2462,species,1224,2975,0.240141,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2463,superkingdom,1224,2975,0.240141,0.9921252948673877,0.3410892354383429,0.5076463125198518,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2464,class,976,834,0.24153,0.3733795676855804,0.12743759215465167,0.19001602501259876,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2465,family,976,834,0.24153,0.01797161798368768,0.006729033315540572,0.009787812929898722,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2466,genus,976,834,0.24153,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2467,order,976,834,0.24153,0.3719413601530983,0.12544079686526324,0.18760497103307627,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2468,phylum,976,834,0.24153,0.6102860557110107,0.20809896847620116,0.3103633206836774,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2469,species,976,834,0.24153,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2470,superkingdom,976,834,0.24153,0.9858279575376299,0.31549287280904487,0.47800557270461913,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2471,class,1224,2975,0.185336,0.7272813716037652,0.3951742072584651,0.5120920318441987,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2472,family,1224,2975,0.185336,0.4885875072569515,0.26862172337062384,0.3466505152225066,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2473,genus,1224,2975,0.185336,0.2926892755121637,0.1651974981813379,0.21118967783547835,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2474,order,1224,2975,0.185336,0.5357700398643284,0.297935381539606,0.38292407012375634,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2475,phylum,1224,2975,0.185336,0.8464917667588806,0.446813685674264,0.5848907248218413,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2476,species,1224,2975,0.185336,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2477,superkingdom,1224,2975,0.185336,0.9941323640334387,0.5021363020156256,0.667241952072895,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2478,class,203682,63,0.303787,0.14918256118087317,0.03091310100910223,0.0512110005482947,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2479,family,203682,63,0.303787,0.13210214709542975,0.026299586590500555,0.043863314610461425,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2480,genus,203682,63,0.303787,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2481,order,203682,63,0.303787,0.15157068049601163,0.030503652706079014,0.050783714523565796,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2482,phylum,203682,63,0.303787,0.1570099558046271,0.0341516232610626,0.056097720017609855,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2483,species,203682,63,0.303787,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2484,superkingdom,203682,63,0.303787,0.9846766311239565,0.1972375607184091,0.3286424259013941,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2485,class,1224,2975,0.170064,0.3917764148025654,0.1428335807094336,0.2093405732427336,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2486,family,1224,2975,0.170064,0.18696569324582787,0.06474308451111223,0.09617666021071866,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2487,genus,1224,2975,0.170064,0.067599200646532,0.02352193260816872,0.03489617181714971,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2488,order,1224,2975,0.170064,0.3314467441076721,0.11331637916236982,0.16888765513214055,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2489,phylum,1224,2975,0.170064,0.7992087038767799,0.27190564703033365,0.4057593491471933,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2490,species,1224,2975,0.170064,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2491,superkingdom,1224,2975,0.170064,0.9947277515704356,0.3288605730449038,0.4942991122328457,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2492,class,1224,2975,0.201995,0.4122145863377219,0.1326769054899704,0.20073850607262264,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2493,family,1224,2975,0.201995,0.00044617247724764326,0.00013729528289942232,0.00020643876752621316,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2494,genus,1224,2975,0.201995,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2495,order,1224,2975,0.201995,0.0004376367612143565,0.0001381242723538104,0.00020639221707797914,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2496,phylum,1224,2975,0.201995,0.723514479239748,0.22771889772905282,0.3464053967523999,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2497,species,1224,2975,0.201995,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2498,superkingdom,1224,2975,0.201995,0.9911272722467261,0.30747247453410254,0.4693393927334643,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2499,class,1224,2975,0.249585,0.34832451479920384,0.11523804312031835,0.17317778962775923,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2500,family,1224,2975,0.249585,0.0014746652501181708,0.0005026236955904574,0.0007459425559365985,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2501,genus,1224,2975,0.249585,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2502,order,1224,2975,0.249585,0.007031204598157241,0.0024405494256760827,0.0036195839505455065,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2503,phylum,1224,2975,0.249585,0.4948346026845275,0.16642976218892166,0.24908028988359807,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2504,species,1224,2975,0.249585,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2505,superkingdom,1224,2975,0.249585,0.9762755461977631,0.3097069624280695,0.4702349848504241,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2506,class,1224,2975,0.25148,0.042875264234354955,0.009160057090614092,0.015092225704962135,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2507,family,1224,2975,0.25148,0.04460801698775451,0.008999177012022904,0.014974130911430916,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2508,genus,1224,2975,0.25148,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2509,order,1224,2975,0.25148,0.04360263519105181,0.00904123377628047,0.01497407980669977,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2510,phylum,1224,2975,0.25148,0.350696400973596,0.07433193405099964,0.12266160297086517,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2511,species,1224,2975,0.25148,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2512,superkingdom,1224,2975,0.25148,0.9806553190517693,0.19694619702194788,0.3280136667150269,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2513,class,1224,2975,0.159048,0.5918857998538013,0.20193441442917096,0.3011276473279045,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2514,family,1224,2975,0.159048,0.09856168695286134,0.03376786555014766,0.050298156982876166,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2515,genus,1224,2975,0.159048,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2516,order,1224,2975,0.159048,0.1764212643655759,0.0607694381213137,0.09039620031260535,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2517,phylum,1224,2975,0.159048,0.8006467563245926,0.2694837934742723,0.4032392290298229,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2518,species,1224,2975,0.159048,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2519,superkingdom,1224,2975,0.159048,0.9945821850346271,0.3255045154208922,0.49048072322919484,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2520,class,201174,1097,0.269458,0.026861718880848907,0.008314790957505798,0.012695182232031733,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2521,family,201174,1097,0.269458,0.021478897310706003,0.005996715173981758,0.0093723819685854,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2522,genus,201174,1097,0.269458,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2523,order,201174,1097,0.269458,0.028634805385067685,0.008158418873878042,0.012695340770127022,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2524,phylum,201174,1097,0.269458,0.4401647284155979,0.1265694930382304,0.19660165704366628,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2525,species,201174,1097,0.269458,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2526,superkingdom,201174,1097,0.269458,0.9819502648885442,0.26486193170974587,0.4171905901432572,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2527,class,1224,2975,0.253496,0.7356652041089852,0.3165825787168661,0.44266488913703184,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2528,family,1224,2975,0.253496,0.6159863111643501,0.2641463286343449,0.3697367113591751,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2529,genus,1224,2975,0.253496,0.002602858576828687,0.0012716118234753792,0.001704132301211806,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2530,order,1224,2975,0.253496,0.6176791558070898,0.2671304712160658,0.3729594572991351,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2531,phylum,1224,2975,0.253496,0.8479591450385043,0.3606311283719328,0.5060406985108902,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2532,species,1224,2975,0.253496,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2533,superkingdom,1224,2975,0.253496,0.9960545059014159,0.4096365629877798,0.5805222082791336,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2534,class,1224,2975,0.277311,0.36526816589248046,0.12299961765197451,0.18402575853063632,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2535,family,1224,2975,0.277311,0.0003574407242002617,0.00012027181427620987,0.00017629255351958424,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2536,genus,1224,2975,0.277311,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2537,order,1224,2975,0.277311,0.00035001750067085665,0.00012113625807653059,0.00017624224905963014,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2538,phylum,1224,2975,0.277311,0.6375938310587786,0.20960214869739766,0.3154865290837232,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2539,species,1224,2975,0.277311,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2540,superkingdom,1224,2975,0.277311,0.9869979769878657,0.3086886455248447,0.4702876635755949,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2541,class,1224,2975,0.110334,0.5295809093966218,0.3055841628894259,0.3875391980683069,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2542,family,1224,2975,0.110334,0.2930903567657048,0.17204346715085247,0.2168115691266185,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2543,genus,1224,2975,0.110334,0.2985195550200635,0.1702261701904227,0.21681160504310282,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2544,order,1224,2975,0.110334,0.28812113446786053,0.17380304033667035,0.21681153673877784,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2545,phylum,1224,2975,0.110334,0.7928076334837262,0.42510958143612443,0.5534487071163943,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2546,species,1224,2975,0.110334,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2547,superkingdom,1224,2975,0.110334,0.993389368851249,0.49980435233124576,0.6650135183406266,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2548,class,203682,63,0.220594,0.26026297273887083,0.04372902506977941,0.07487481096619,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2549,family,203682,63,0.220594,0.25082953105471845,0.04069513138173427,0.07002625784105898,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2550,genus,203682,63,0.220594,0.058568558982378095,0.009591080639591585,0.016480526382704492,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2551,order,203682,63,0.220594,0.26292180623618944,0.043390480669719116,0.0744856253612604,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2552,phylum,203682,63,0.220594,0.2582263820725404,0.045371312301564715,0.07717900463405168,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2553,species,203682,63,0.220594,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2554,superkingdom,203682,63,0.220594,0.9866389807830288,0.16429892208777958,0.28168733029201737,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2555,class,1224,2975,0.263187,0.4651348117511391,0.11949567500051256,0.19013940893918663,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2556,family,1224,2975,0.263187,0.01900660775186977,0.004789164514388228,0.007647369752685544,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2557,genus,1224,2975,0.263187,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2558,order,1224,2975,0.263187,0.06845520152478297,0.017424706337578224,0.027775365314410733,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2559,phylum,1224,2975,0.263187,0.5876398171670063,0.15655590328351934,0.24723938516959798,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2560,species,1224,2975,0.263187,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2561,superkingdom,1224,2975,0.263187,0.9877228874669846,0.25422453612798884,0.4043671515927612,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2562,class,1224,2975,0.287825,0.5167050057417543,0.16309665816726368,0.2479300199416864,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2563,family,1224,2975,0.287825,0.019179734608456133,0.006308897925541335,0.009490939384485681,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2564,genus,1224,2975,0.287825,0.01994730898259484,0.006230041336475121,0.009491037313730093,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2565,order,1224,2975,0.287825,0.018754423201961298,0.006356313336993281,0.009490883369712202,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2566,phylum,1224,2975,0.287825,0.7710462156901052,0.23878367303763934,0.36463849273415383,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2567,species,1224,2975,0.287825,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2568,superkingdom,1224,2975,0.287825,0.9947339654256376,0.300821802511858,0.46194129530836026,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2569,class,1224,2975,0.104542,0.9003291928129881,0.5160789038887355,0.6560787440486977,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2570,family,1224,2975,0.104542,0.6589547367090957,0.40268991636558754,0.4998884091838983,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2571,genus,1224,2975,0.104542,0.6660670382364732,0.40007923780365584,0.49988842906507763,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2572,order,1224,2975,0.104542,0.7434785121338774,0.4447981728385905,0.5565961277258015,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2573,phylum,1224,2975,0.104542,0.919630876825863,0.5269566308091764,0.6699936725765548,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2574,species,1224,2975,0.104542,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2575,superkingdom,1224,2975,0.104542,0.9969191684466342,0.554280047397671,0.7124408471715898,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2576,class,203682,63,0.257967,0.1605003708676981,0.025771090075275567,0.044408815496812304,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2577,family,203682,63,0.257967,0.02006543073057205,0.00318995856465908,0.005502413202746791,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2578,genus,203682,63,0.257967,0.02041495615176417,0.003181299491133632,0.005502447368154508,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2579,order,203682,63,0.257967,0.019855400863434337,0.003195332036121955,0.005502392204559638,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2580,phylum,203682,63,0.257967,0.16013038590187392,0.026907671762879108,0.046070896612392005,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2581,species,203682,63,0.257967,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2582,superkingdom,203682,63,0.257967,0.9847715726608834,0.1545979430813439,0.2672395938927803,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2583,class,1224,2975,0.269458,0.41774287726799736,0.11156946007252456,0.1761019476340371,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2584,family,1224,2975,0.269458,0.055761287526163446,0.014660724982275927,0.023213901519021342,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2585,genus,1224,2975,0.269458,0.01412884332787054,0.0036278195481902593,0.005770008062372923,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2586,order,1224,2975,0.269458,0.17816690975042254,0.04675419401043869,0.07406757114007487,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2587,phylum,1224,2975,0.269458,0.6914644656414186,0.18210422171333274,0.2882822124228903,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2588,species,1224,2975,0.269458,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2589,superkingdom,1224,2975,0.269458,0.9922639623792627,0.254467573419333,0.40505428823523715,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2590,class,1224,2975,0.249585,0.24556255350303283,0.061130313925608394,0.0978883315299098,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2591,family,1224,2975,0.249585,0.1359922032116409,0.0328968844015638,0.052975061639321294,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2592,genus,1224,2975,0.249585,0.019671623280923464,0.004702919882852317,0.007587927125349541,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2593,order,1224,2975,0.249585,0.1741825963730293,0.04253938497376628,0.06837588506133954,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2594,phylum,1224,2975,0.249585,0.5197346147723684,0.1288671042034366,0.2065232335479964,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2595,species,1224,2975,0.249585,0.0,0.0,0.0,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
2596,superkingdom,1224,2975,0.249585,0.980804329422365,0.23483318763225441,0.37893452483631584,k=32 w=35 h=12 b=16 l=2 no const. (0.00)
